year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),usertare(%)
2015,10,4,8,34,0,5.1740150,51.3151436,29.325336,2,13,-1.82,-521.54,4.16,19.1,7.1,3.05148,1.67,3.00,175.4,6.4,0.00,0.03,111.9,1,6.443,586.8,0.0,1151.00,51.00,51.00,31.00,20412.00,116.00
2015,10,4,8,34,1,5.1740003,51.3151398,29.325394,2,13,-2.86,-522.23,4.16,18.8,7.1,3.05148,0.95,3.00,98.0,6.4,0.16,0.03,112.9,1,6.447,588.9,0.0,1142.00,53.00,53.00,32.00,20412.00,120.00
2015,10,4,8,34,2,5.1739850,51.3151321,29.325451,2,13,-3.92,-522.92,4.16,18.5,7.1,3.05148,0.78,3.00,78.7,6.4,0.36,0.03,113.9,1,6.448,590.5,0.0,1152.00,53.00,53.00,33.00,20412.00,114.00
2015,10,4,8,34,3,5.1739702,51.3151245,29.325512,2,13,-4.94,-523.66,4.16,19.0,7.1,3.05148,1.93,3.00,201.8,6.5,2.06,0.03,114.9,1,6.456,591.6,0.0,1152.00,52.00,52.00,32.00,20412.00,118.00
2015,10,4,8,34,4,5.1739550,51.3151207,29.325567,2,13,-6.00,-524.32,4.13,19.2,7.1,3.05148,1.92,3.00,206.2,6.5,1.34,0.03,115.9,1,6.474,593.5,0.0,1170.00,50.00,50.00,32.00,20412.00,102.00
2015,10,4,8,34,5,5.1739407,51.3151131,29.325621,2,13,-7.00,-524.95,3.77,21.8,7.1,3.05148,1.00,3.00,142.6,6.5,1.25,0.03,116.9,1,6.489,595.0,0.0,1157.00,48.00,48.00,30.00,20412.00,126.00
2015,10,4,8,34,6,5.1739273,51.3151093,29.325672,2,13,-7.94,-525.57,3.84,23.3,7.1,3.05148,0.77,3.00,118.5,6.5,1.55,0.03,117.9,1,6.504,596.4,0.0,1157.00,47.00,47.00,29.00,20412.00,112.00
2015,10,4,8,34,7,5.1739135,51.3151016,29.325722,2,13,-8.91,-526.16,3.84,23.5,7.1,3.05148,0.71,3.00,110.1,6.5,1.16,0.03,118.7,1,6.516,597.2,0.0,1146.00,48.00,48.00,29.00,20412.00,116.00
2015,10,4,8,34,8,5.1738997,51.3150978,29.325773,2,13,-9.86,-526.76,3.81,21.6,7.1,3.05148,0.67,3.00,92.9,6.5,0.86,0.03,119.7,1,6.525,598.0,0.0,1145.00,48.00,48.00,29.00,20412.00,126.00
2015,10,4,8,34,9,5.1738868,51.3150902,29.325829,2,13,-10.78,-527.42,3.84,20.5,7.1,3.05148,1.07,3.00,136.0,6.5,3.76,0.03,120.7,1,6.547,599.7,0.0,1155.00,49.00,49.00,30.00,20412.00,120.00
2015,10,4,8,34,10,5.1738725,51.3150864,29.325876,2,13,-11.75,-527.96,3.83,20.2,7.1,3.05148,0.80,3.00,100.7,6.6,3.29,0.03,121.7,1,6.587,601.9,0.0,1142.00,52.00,52.00,31.00,20412.00,126.00
2015,10,4,8,34,11,5.1738586,51.3150826,29.325932,2,13,-12.71,-528.60,3.83,18.9,7.1,3.05148,1.02,3.00,116.0,6.6,3.52,0.03,122.9,1,6.636,604.1,0.0,1154.00,49.00,49.00,31.00,20412.00,114.00
2015,10,4,8,34,12,5.1738458,51.3150749,29.325987,2,13,-13.64,-529.26,3.79,18.8,7.1,3.05148,0.65,3.00,73.1,6.7,3.58,0.04,123.9,1,6.666,605.3,0.0,1136.00,52.00,52.00,30.00,20412.00,118.00
2015,10,4,8,34,13,5.1738319,51.3150711,29.326040,2,13,-14.59,-529.87,3.84,17.8,7.1,3.05148,0.57,3.00,58.2,6.7,4.26,0.04,124.9,1,6.707,606.9,0.0,1158.00,51.00,51.00,32.00,20412.00,92.00
2015,10,4,8,34,14,5.1738181,51.3150635,29.326094,2,13,-15.55,-530.49,3.83,17.5,7.1,3.05148,0.89,3.00,88.4,6.7,2.90,0.04,125.7,1,6.735,607.8,0.0,1154.00,50.00,50.00,31.00,20412.00,108.00
